courseCode,courseName,section,location,instructor,day,time
CS4001,Professional Practices in IT,BCS-7F,E-6 CS (50),Shahar Bano,thursday,08:00-8:55
CS1005,Discrete Structures,BAI-3A,E-6 CS (50),Shoaib Raza,thursday,09:00-09:55
CS4001,Professional Practices in IT,BCS-7J,E-6 CS (50), Aashir Mahboob,thursday,10:00-10:55
CS3002,Information Security,BCS-7H,E-6 CS (50),  Muhammad Usman,thursday,11:00-11:55
CS3006,Parallel and Distributed Computing,BCS-5J,E-6 CS (50), Dr. Nausheen Shoaib,thursday,12:00-12:55
AI3004,Natural Language Processing,BAI-7B,E-6 CS (50),Saeeda Kanwal ,thursday,1:00-01:55
MG1001,Fundamentals of Management,BAI-7A,E-6 CS (50),Ahsan Ali,thursday,02:00-02:55
MG1001,Fundamentals of Management,BAI-7A,E-6 CS (50),Ahsan Ali,thursday,03:00-03:55
CS4001,Professional Practices in IT,BCS-7K,R-11 CS (50), Aashir Mahboob,thursday,08:00-8:55
CS2001,Data Structures,BCS-3F,R-11 CS (50),Dr. Jawwad Shamsi,thursday,09:00-09:55
SS2012,Technical and Business Writing,BSE-5A,R-11 CS (50),Khadija Shireen,thursday,10:00-10:55
CS3002,Information Security,BCS-7J,R-11 CS (50),Yusra Kaleem,thursday,11:00-11:55
CS2009,Design and Analysis of Algorithms,BSE-5B,R-11 CS (50), Minhal Raza,thursday,12:00-12:55
SS2012,Technical and Business Writing,BSE-5B,R-11 CS (50),Khadija Shireen,thursday,1:00-01:55
AI3003,Intelligent Agents,BCY-7B,R-11 CS (50),Ali Naseer Shah,thursday,02:00-02:55
MG3002,Financial and Strategic Project Management,BSE-7A,R-12 CS (70),Minhal Raza ,thursday,08:00-8:55
AI4006,Knowledge and Knowledge Representation,BAI-5A,R-12 CS (70), Dr. Muhammad Rafi,thursday,09:00-09:55
AI3004,Natural Language Processing,BAI-7A,R-12 CS (70),Saeeda Kanwal ,thursday,10:00-10:55
AI3003,Intelligent Agents,BCY-7A,R-12 CS (70),Ali Naseer Shah,thursday,11:00-11:55
MT3001,Graph Theory,BCS-5K,R-12 CS (70), Abdul Basit,thursday,12:00-12:55
MT3001,Graph Theory,BCS-5K,R-12 CS (70), Abdul Basit,thursday,1:00-01:55
MT3001,Graph Theory,BCS-5F,R-12 CS (70), Abdul Basit,thursday,02:00-02:55
SE2002,Software Design and Architecture,BCS-5M,R-109 CS (50), Fizza Aqeel,thursday,08:00-8:55
CS2005,Database Systems,BSE-5A,R-109 CS (50), Alina Arshad,thursday,09:00-09:55
MG3002,Financial and Strategic Project Management,BSE-7B,R-109 CS (50),Dr. Moazzam Ali,thursday,10:00-10:55
CS3006,Parallel and Distributed Computing,BCS-5D,R-109 CS (50), Kashif,thursday,11:00-11:55
AI4006,Knowledge and Knowledge Representation,BAI-5C,R-109 CS (50), Adil Sheraz,thursday,1:00-01:55
CS2006,Operating Systems,BCS-5L,R-109 CS (50),Rabia Ansari,thursday,02:00-02:55
CS2006,Operating Systems,BCS-5L,R-109 CS (50),Rabia Ansari,thursday,03:00-03:55
SS2012,Technical and Business Writing,BAI-5A,A-1 EE (50),Javeria Ali,thursday,08:00-8:55
RS1002,Research Skills,BCS-7A,A-1 EE (50),Zain Ul Hassan,thursday,09:00-09:55
CS4042,Computer Vision,BAI-7B,A-1 EE (50),,thursday,10:00-10:55
CS3006,Parallel and Distributed Computing,BCS-5G,A-1 EE (50),Dr. Ghufran,thursday,11:00-11:55
MT3001,Graph Theory,BCS-5E,A-1 EE (50), Urooj,thursday,12:00-12:55
CY4003,Digital Forensics,BCY-5A,A-1 EE (50), Dr. Shahbaz Siddiqui,thursday,1:00-01:55
AI3002,Machine Learning,BAI-5C,A-1 EE (50),Sania Urooj,thursday,02:00-02:55
SE3001,Software System Design,BCY-7A,A-2EE (50),,thursday,08:00-8:55
CS2001,Data Structures,BCS-3J,A-2EE (50),Dr. Abdul Aziz,thursday,09:00-09:55
NS1001,Applied Physics,BDS-1A,A-2EE (50), Javid Qureshi,thursday,10:00-10:55
CS3006,Parallel and Distributed Computing,BCS-5A,A-2EE (50), Safia,thursday,11:00-11:55
NS1001,Applied Physics,BDS-1B,A-2EE (50), Javid Qureshi,thursday,12:00-12:55
CS2009,Design and Analysis of Algorithms,BCY-5B,A-2EE (50), Sandesh Kumar,thursday,1:00-01:55
CS2005,Database Systems,BCS-5D,A-2EE (50),Dr. Anam Qureshi,thursday,02:00-02:55
SS2012,Technical and Business Writing,BSE-5A,A-3 EE (50),Khadija Shireen,thursday,08:00-8:55
MT3001,Graph Theory,BCS-5M,A-3 EE (50), Urooj,thursday,09:00-09:55
CS4001,Professional Practices in IT,BSE-7A,A-3 EE (50), Yusra Kaleem,thursday,10:00-10:55
CS3006,Parallel and Distributed Computing,BCS-5K,A-3 EE (50), Dr. Nadeem Kafi Khan,thursday,11:00-11:55
SE2002,Software Design and Architecture,BCS-5B,A-3 EE (50), Dr. Imran Ali Bhatti,thursday,12:00-12:55
CS3006,Parallel and Distributed Computing,BCS-5B,A-3 EE (50), Mubashra Fayyaz,thursday,1:00-01:55
CS4055,System Concept and Design,BSE-5B,A-3 EE (50), Ali Fatmi,thursday,02:00-02:55
MT3001,Graph Theory,BCS-5A,A-5 EE (50), Urooj,thursday,08:00-8:55
CS2005,Database Systems,BCS-5C,A-5 EE (50),Dr. Anam Qureshi,thursday,09:00-09:55
MT3001,Graph Theory,BCS-5B,A-5 EE (50), Dr. Nazish Kanwal,thursday,10:00-10:55
CS2006,Operating Systems,BCS-5B,A-5 EE (50),Usama bin Umer,thursday,11:00-11:55
CS2001,Data Structures,BCS-3C,A-5 EE (50),Ayesha Ali,thursday,12:00-12:55
MT3001,Graph Theory,BCS-5D,A-5 EE (50), Dr. Nazish Kanwal,thursday,1:00-01:55
MT3001,Graph Theory,BCS-5C,A-5 EE (50), Dr. Nazish Kanwal,thursday,02:00-02:55
MT3001,Graph Theory,BCS-5C,A-5 EE (50), Dr. Nazish Kanwal,thursday,03:00-03:55
CS2001,Data Structures,BCS-3C,A-6 EE (50),Ayesha Ali,thursday,08:00-8:55
SE2002,Software Design and Architecture,BCS-5D,A-6 EE (50), Engr. Abdul Rahman,thursday,09:00-09:55
SE2002,Software Design and Architecture,BCS-5C,A-6 EE (50), Engr. Abdul Rahman,thursday,10:00-10:55
CS2006,Operating Systems,BCS-5L,A-6 EE (50),Rabia Ansari,thursday,11:00-11:55
MT3001,Graph Theory,BCS-5L,A-6 EE (50), Moheez ur Rahim,thursday,12:00-12:55
CS2009,Design and Analysis of Algorithms,BCS-5G,A-6 EE (50), Anaum Hamid,thursday,1:00-01:55
MT3001,Graph Theory,BCS-5G,A-6 EE (50), Urooj,thursday,02:00-02:55
CS2006,Operating Systems,BCS-5A,A-6 EE (50),Saeeda Kanwal,thursday,03:00-03:55
CS2005,Database Systems,BCS-5D,A-7 EE (50),Dr. Anam Qureshi,thursday,10:00-10:55
SS1012,Functional English,BCY-1A,A-7 EE (50),Madiha Rehman ,thursday,11:00-11:55
CS3006,Parallel and Distributed Computing,BCS-5H,A-7 EE (50), Safia,thursday,12:00-12:55
MT3001,Graph Theory,BCS-5H,A-7 EE (50), Moheez ur Rahim,thursday,1:00-01:55
SE2002,Software Design and Architecture,BCS-5E,A-8 EE (53), Sobia Iftikhar,thursday,09:00-09:55
SS2012,Technical and Business Writing,BAI-5C,A-8 EE (53),Javeria Ali,thursday,11:00-11:55
SS2012,Technical and Business Writing,BAI-5C,A-8 EE (53),Javeria Ali,thursday,12:00-12:55
CS3006,Parallel and Distributed Computing,BCS-5E,A-8 EE (53), Dr. Nausheen Shoaib,thursday,1:00-01:55
SE2002,Software Design and Architecture,BCS-5J,A-8 EE (53), Engr. Abdul Rahman,thursday,02:00-02:55
CY4003,Digital Forensics,BCY-5B,C-14 EE (50), Dr. Shahbaz Siddiqui,thursday,08:00-8:55
CS3006,Parallel and Distributed Computing,BCS-5G,C-14 EE (50),Dr. Ghufran,thursday,09:00-09:55
CS2005,Database Systems,BCS-5F,C-14 EE (50), Fizza Aqeel,thursday,10:00-10:55
CS2005,Database Systems,BCS-5J,C-14 EE (50), Javeria Farooq,thursday,11:00-11:55
CS2006,Operating Systems,BCS-5A,C-14 EE (50),Saeeda Kanwal,thursday,12:00-12:55
SS2012,Technical and Business Writing,BAI-5B,C-14 EE (50),Javeria Ali,thursday,1:00-01:55
CS2009,Design and Analysis of Algorithms,BAI-5B,C-14 EE (50), Minhal Raza,thursday,02:00-02:55
CS2005,Database Systems,BCS-5H,C-16 EE (50), Javeria Farooq,thursday,08:00-8:55
SE2002,Software Design and Architecture,BCS-5H,C-16 EE (50), Syeda Rubab Manzar,thursday,09:00-09:55
SE2002,Software Design and Architecture,BCS-5G,C-16 EE (50), Syeda Rubab Manzar,thursday,10:00-10:55
N/A,Reserved Slot,for,C-16 EE (50),No Teacher,thursday,12:00-12:55
N/A,Reserved Slot,for,C-16 EE (50),No Teacher,thursday,1:00-01:55
CS4030,Compiler Techniques,BAI-7A,C-16 EE (50),Dr. Shahnawaz,thursday,02:00-02:55
CS4030,Compiler Techniques,BAI-7A,C-16 EE (50),Dr. Shahnawaz,thursday,03:00-03:55
SE2002,Software Design and Architecture,BCS-5K,C-17 EE (59), Iqra Fahad,thursday,08:00-8:55
SE2002,Software Design and Architecture,BCS-5B,C-17 EE (59), Dr. Imran Ali Bhatti,thursday,09:00-09:55
SE2002,Software Design and Architecture,BCS-5A,C-17 EE (59), Dr. Imran Ali Bhatti,thursday,10:00-10:55
CS2009,Design and Analysis of Algorithms,BCS-5C,C-17 EE (59), Anaum Hamid,thursday,12:00-12:55
CS3006,Parallel and Distributed Computing,BCS-5C,C-17 EE (59), Kashif,thursday,1:00-01:55
CS2005,Database Systems,BCY-5B,C-17 EE (59),Abeer Gauher,thursday,02:00-02:55
CS2009,Design and Analysis of Algorithms,BCS-5L,C-18 EE (50), Dr. Nasir Uddin,thursday,09:00-09:55
CS3006,Parallel and Distributed Computing,BCS-5L,C-18 EE (50),  Syed Faisal Ali,thursday,10:00-10:55
CS1002,Programming Fundamentals,BDS-1B,C-18 EE (50), Dr. Farrukh Shahid,thursday,11:00-11:55
SE2002,Software Design and Architecture,BCS-5F,C-18 EE (50), Sobia Iftikhar,thursday,1:00-01:55
CS1002,Programming Fundamentals,BDS-1B,C-19 EE (50), Dr. Farrukh Shahid,thursday,08:00-8:55
CS1002,Programming Fundamentals,BDS-1A,C-19 EE (50), Dr. Farrukh Shahid,thursday,09:00-09:55
CS2009,Design and Analysis of Algorithms,BAI-5C,C-19 EE (50), Dr. Kamran,thursday,10:00-10:55
MT1004,Linear Algebra,BCS-3F,C-19 EE (50),Dr. Khusro Mian,thursday,11:00-11:55
MT1004,Linear Algebra,BCS-3E,C-19 EE (50),Dr. Khusro Mian,thursday,12:00-12:55
CS2001,Data Structures,BAI-3A,C-19 EE (50),Rafia Shaikh,thursday,1:00-01:55
SS2043,Civics and Community Engagement,BAI-3A,C-19 EE (50),Kauser Malik,thursday,02:00-02:55
MT1004,Linear Algebra,BCS-3B,C-19 EE (50),Dr. Fahad Riaz,thursday,03:00-03:55
CS2001,Data Structures,BAI-3A,C-21 EE (50),Rafia Shaikh,thursday,08:00-8:55
CS2001,Data Structures,BCS-3G,C-21 EE (50),Rafia Shaikh,thursday,09:00-09:55
CS3002,Information Security,BCY-5B,C-21 EE (50), Usama Antuley,thursday,10:00-10:55
SS2018,Psychology,BSE-3A,C-21 EE (50),Kauser Malik,thursday,11:00-11:55
MT1004,Linear Algebra,BAI-3A,C-21 EE (50),Dr. Fahad Riaz,thursday,12:00-12:55
N/A,Reserved Slot,for,C-21 EE (50),No Teacher,thursday,1:00-01:55
EE2003,Computer Organization and Assembly Language,BCS-3B,C-21 EE (50),Kashan Hussain,thursday,02:00-02:55
EE2003,Computer Organization and Assembly Language,BCY-3A,D-22 EE (50),Muhammad Usman ,thursday,08:00-8:55
MT1004,Linear Algebra,BCS-3C,D-22 EE (50),Jamil Usmani,thursday,09:00-09:55
CS2001,Data Structures,BCY-3A,D-22 EE (50),Nouman Rajput,thursday,10:00-10:55
SS2043,Civics and Community Engagement,BCY-3A,D-22 EE (50),Rabia Ejaz,thursday,11:00-11:55
CS1005,Discrete Structures,BCS-3B,D-22 EE (50),Fahad Hussain,thursday,12:00-12:55
MT1004,Linear Algebra,BCS-3B,D-22 EE (50),Dr. Fahad Riaz,thursday,1:00-01:55
CS2001,Data Structures,BCS-3A,D-22 EE (50),Ayesha Ali,thursday,02:00-02:55
SE3003,Software Requirements Engineering,BSE-3A,D-23 EE (50),Dr. Moazzam,thursday,08:00-8:55
SE3003,Software Requirements Engineering,BSE-3A,D-23 EE (50),Dr. Moazzam,thursday,09:00-09:55
SS2018,Psychology,BAI-3A,D-23 EE (50),Aqsa Fayyaz,thursday,10:00-10:55
CS1005,Discrete Structures,BCS-3D,D-23 EE (50),Bakhtawer,thursday,11:00-11:55
CS1005,Discrete Structures,BCS-3D,D-23 EE (50),Bakhtawer,thursday,12:00-12:55
EE2003,Computer Organization and Assembly Language,BCS-3C,D-23 EE (50),Nauraiz Subhan,thursday,02:00-02:55
MT1004,Linear Algebra,BCS-3J,D-24 EE (50),Dr. Khusro Mian,thursday,08:00-8:55
MT1004,Linear Algebra,BCS-3D,D-24 EE (50),Muhammad Amjad,thursday,09:00-09:55
CS1005,Discrete Structures,BCS-3F,D-24 EE (50),Dr. Nouman Durrani,thursday,10:00-10:55
CS1005,Discrete Structures,BCS-3J,D-24 EE (50),Jamil Usmani,thursday,11:00-11:55
CS1005,Discrete Structures,BCS-3A,D-24 EE (50),Dr. Nouman Durrani,thursday,12:00-12:55
CS1005,Discrete Structures,BCS-3C,D-24 EE (50),Bakhtawer,thursday,1:00-01:55
MT1004,Linear Algebra,BCS-3D,D-24 EE (50),Muhammad Amjad,thursday,02:00-02:55
CS2001,Data Structures,BCY-3B,D-25 EE (50),Nouman Rajput,thursday,08:00-8:55
N/A,University Orientation Quiz,BSE-1B,D-25 EE (50), Dr. Shahzad Shaikh,thursday,09:00-09:55
MT1004,Linear Algebra,BCS-3G,D-25 EE (50),Muhammad Amjad,thursday,10:00-10:55
EE2003,Computer Organization and Assembly Language,BCY-3B,D-25 EE (50),Kariz Kamal,thursday,11:00-11:55
CS1005,Discrete Structures,BCS-3H,D-25 EE (50),Jamil Usmani,thursday,12:00-12:55
CS3002,Information Security,BCY-5A,D-25 EE (50), Usama Antuley,thursday,02:00-02:55
N/A,University Orientation Quiz,BDS-1B,D-26 EE (50), Dr. Hassan Saeed,thursday,09:00-09:55
MT1004,Linear Algebra,BSE-3A,D-26 EE (50),Alishba Tariq,thursday,10:00-10:55
N/A,Reserved Slot,for,D-26 EE (50),No Teacher,thursday,11:00-11:55
N/A,Reserved Slot,for,D-26 EE (50),No Teacher,thursday,12:00-12:55
SS2043,Civics and Community Engagement,BSE-3A,D-26 EE (50),Rabia Ejaz,thursday,1:00-01:55
SS2043,Civics and Community Engagement,BSE-3A,D-26 EE (50),Rabia Ejaz,thursday,02:00-02:55
NS1001,Applied Physics,BCS-1A,D-27 EE (50),  Ishtiaq Ahmed,thursday,08:00-8:55
CS1002,Programming Fundamentals,BCS-1A,D-27 EE (50), Basit Ali,thursday,09:00-09:55
CS1002,Programming Fundamentals,BCS-1F,D-27 EE (50), Sumaiyah Zahid,thursday,10:00-10:55
SS1012,Functional English,BCS-1A,D-27 EE (50), Nazia Imam,thursday,11:00-11:55
MT1003,Calculus and Analytical Geometry,BCS-1A,D-27 EE (50), Mairaj,thursday,1:00-01:55
N/A,University Orientation Session,BCS-1A,D-27 EE (50),Muhammad Hasham,thursday,02:00-02:55
HU127,Ideology and Constitution of Pakistan,BCS-1A,D-27 EE (50), Amna Ali,thursday,03:00-03:55
CS1002,Programming Fundamentals,BCS-1K,D-28 EE (50), Sumaiyah Zahid,thursday,08:00-8:55
CS1002,Programming Fundamentals,BCS-1C,D-28 EE (50), Farooq Ahmed Zaidi,thursday,09:00-09:55
NS1001,Applied Physics,BCS-1C,D-28 EE (50),  Ishtiaq Ahmed,thursday,10:00-10:55
MT1003,Calculus and Analytical Geometry,BCS-1C,D-28 EE (50), Mairaj,thursday,11:00-11:55
CS1002,Programming Fundamentals,BCS-1B,D-28 EE (50), Nauraiz Subhan,thursday,12:00-12:55
NS1001,Applied Physics,BCS-1B,D-28 EE (50),  Ishtiaq Ahmed,thursday,1:00-01:55
MT1003,Calculus and Analytical Geometry,BCS-1B,D-28 EE (50), Mairaj,thursday,02:00-02:55
CS1002,Programming Fundamentals,BCS-1H,E-29EE (52),  Fahad Hussain,thursday,08:00-8:55
MT1003,Calculus and Analytical Geometry,BCS-1H,E-29EE (52), Shahid Ashraf,thursday,09:00-09:55
MT1003,Calculus and Analytical Geometry,BCS-1H,E-29EE (52), Shahid Ashraf,thursday,10:00-10:55
MT1003,Calculus and Analytical Geometry,BCS-1F,E-29EE (52),Shahid Ashraf,thursday,11:00-11:55
CS1002,Programming Fundamentals,BCS-1D,E-29EE (52), Zain Noureen,thursday,12:00-12:55
MT1003,Calculus and Analytical Geometry,BCS-1D,E-29EE (52), Usama Antuley,thursday,1:00-01:55
HU127,Ideology and Constitution of Pakistan,BCS-1J,E-30 EE (52), Kashif Ahmed,thursday,09:00-09:55
NS1001,Applied Physics,BCS-1J,E-30 EE (52), Rabia Tabassum,thursday,10:00-10:55
N/A,University Orientation Session,BCS-1J,E-30 EE (52), Dr. Shahzad Shaikh,thursday,11:00-11:55
CS1002,Programming Fundamentals,BCS-1E,E-30 EE (52), Rafia Shaikh,thursday,12:00-12:55
NS1001,Applied Physics,BCS-1E,E-30 EE (52), Muhammad Rahim,thursday,1:00-01:55
SS1007,Islamic Studies/Ethics,BDS-1B,E-30 EE (52), Dr. Hassan Saeed,thursday,02:00-02:55
MT1003,Calculus and Analytical Geometry,BDS-1B,E-30 EE (52), Uzma Saleh,thursday,03:00-03:55
NS1001,Applied Physics,BSE-1A,E-31 EE (52), Rabia Tabassum,thursday,08:00-8:55
CS1002,Programming Fundamentals,BSE-1A,E-31 EE (52), Iqra Fahad,thursday,09:00-09:55
HU127,Ideology and Constitution of Pakistan,BCS-1K,E-31 EE (52), Dr. Shahnawaz,thursday,10:00-10:55
MT1003,Calculus and Analytical Geometry,BCS-1K,E-31 EE (52), Nadeem Khan,thursday,11:00-11:55
HU127,Ideology and Constitution of Pakistan,BCS-1G,E-31 EE (52), Kashif Ahmed,thursday,12:00-12:55
NS1001,Applied Physics,BCS-1G,E-31 EE (52), Muhammad Rahim,thursday,02:00-02:55
CS1002,Programming Fundamentals,BCS-1G,E-31 EE (52), Bakhtawer,thursday,03:00-03:55
N/A,Reserved Slot,for,E-32 EE (52),No Teacher,thursday,08:00-8:55
CS1002,Programming Fundamentals,BSE-1B,E-32 EE (52), Iqra Fahad,thursday,10:00-10:55
MT1003,Calculus and Analytical Geometry,BDS-1A,E-32 EE (52), Uzma Saleh,thursday,11:00-11:55
N/A,Reserved Slot,for,E-33 EE (52),No Teacher,thursday,08:00-8:55
N/A,Reserved Slot,for,E-33 EE (52),No Teacher,thursday,09:00-09:55
CS4001,Professional Practices in IT,BCS-7E,E-33 EE (52),Sobia Iftikhar,thursday,10:00-10:55
N/A,Reserved Slot,for,E-33 EE (52),No Teacher,thursday,11:00-11:55
CS1002,Programming Fundamentals,BCY-1A,E-33 EE (52), Kariz Kamal,thursday,12:00-12:55
SS1007,Islamic Studies/Ethics,BSE-1A,E-33 EE (52), Dr. Shahzad Shaikh,thursday,1:00-01:55
NS1001,Applied Physics,BCY-1A,E-33 EE (52),Dr. Muhammad Adeel,thursday,02:00-02:55
MT1003,Calculus and Analytical Geometry,BAI-1A,E-34 EE (52), Asma Masood,thursday,09:00-09:55
CS1002,Programming Fundamentals,BAI-1A,E-34 EE (52), Farooq Zaidi,thursday,10:00-10:55
NS1001,Applied Physics,BAI-1A,E-34 EE (52), Rabia Tabassum,thursday,11:00-11:55
MT1003,Calculus and Analytical Geometry,BSE-1A,E-34 EE (52), Alishba Tariq,thursday,12:00-12:55
N/A,Reserved Slot,for,E-34 EE (52),No Teacher,thursday,1:00-01:55
N/A,Reserved Slot,for,E-34 EE (52),No Teacher,thursday,02:00-02:55
N/A,Reserved Slot,for,E-35 EE (52),No Teacher,thursday,08:00-8:55
N/A,Reserved Slot,for,E-35 EE (52),No Teacher,thursday,09:00-09:55
N/A,Reserved Slot,for,E-35 EE (52),No Teacher,thursday,10:00-10:55
N/A,Reserved Slot,for,E-35 EE (52),No Teacher,thursday,11:00-11:55
SS1012,Functional English,BSE-1B,E-35 EE (52), Atifa Batool ,thursday,12:00-12:55
NS1001,Applied Physics,BSE-1B,E-35 EE (52), Rabia Tabassum,thursday,1:00-01:55
SS1007,Islamic Studies/Ethics,BSE-1B,E-35 EE (52), Dr. Shahzad Shaikh,thursday,02:00-02:55
N/A,Reserved Slot,for,E-35 EE (52),No Teacher,thursday,03:00-03:55
SS1012,Functional English,Lab,LLC(R7) (50), Faiza Mumtaz,thursday,08:00-8:55
SS1012,Functional English,Lab,LLC(R7) (50), Madiha Rehman,thursday,1:00-01:55
SS1012,Functional English,Lab,C-20 EE (50), Javeriya Ahmed,thursday,08:00-8:55
N/A,Reserved Slot,for,C-20 EE (50),No Teacher,thursday,11:00-11:55
N/A,Reserved Slot,for,C-20 EE (50),No Teacher,thursday,12:00-12:55
SS1012,Functional English,Lab,C-20 EE (50), Nazia Imam,thursday,1:00-01:55
CL1000,Introduction to Information and Communication Technology,Lab,CS LAB-1 (56), Ghulam Qadir Bhurgari Baloch,thursday,08:00-8:55
N/A,Reserved Slot,for,CS LAB-1 (56),No Teacher,thursday,11:00-11:55
CS1002,Programming Fundamentals,Lab,CS LAB-1 (56), Bushra Sattar,thursday,1:00-01:55
CS2005,Database Systems,Lab,CS LAB-2 (48),Sameer Faisal,thursday,08:00-8:55
AI3002,Machine Learning,Lab,CS LAB-2 (48), Usama bin Umar,thursday,1:00-01:55
CS2005,Database Systems,Lab,CS LAB-3 (48), Yumna Asif,thursday,08:00-8:55
CY3001,Network and Protocol Security,BCY-5A,CS LAB-3 (48), Shoaib Raza,thursday,12:00-12:55
EE2003,Computer Organization and Assembly Language,Lab,CS LAB-3 (48),Muhammad Aashir,thursday,1:00-01:55
CS4055,System Concept and Design,Lab,CS LAB-4 (48), Yasir Arafat,thursday,08:00-8:55
CS1002,Programming Fundamentals,Lab,CS LAB-4 (48), Muhammad Monis,thursday,1:00-01:55
EE2003,Computer Organization and Assembly Language,Lab,CS LAB-5 (48),Mubashir ,thursday,08:00-8:55
CS1002,Programming Fundamentals,Lab,CS LAB-5 (48), Ubaid ullah,thursday,1:00-01:55
CL1000,Introduction to Information and Communication Technology,Lab,CS LAB-6 (56), Khadija tul Kubra,thursday,08:00-8:55
CL1000,Introduction to Information and Communication Technology,Lab,CS LAB-6 (56),Fatima Malik,thursday,1:00-01:55
CS1002,Programming Fundamentals,Lab,EE LAB-7 (54), Muhammad Aashir,thursday,08:00-8:55
CL1000,Introduction to Information and Communication Technology,Lab,EE LAB-7 (54), Talha Shahid,thursday,1:00-01:55
EE2003,Computer Organization and Assembly Language,Lab,EE LAB-8 (48),Ubaid Ullah,thursday,08:00-8:55
CS2001,Data Structures,Lab,EE LAB-8 (48),Muhammad Nouman Hanif,thursday,1:00-01:55
EE2003,Computer Organization and Assembly Language,Lab,EE LAB-9 (48),Misbah Haider,thursday,08:00-8:55
EE2003,Computer Organization and Assembly Language,Lab,EE LAB-9 (48),Waseem Rauf ,thursday,1:00-01:55
N/A,Reserved Slot,for,EE LAB-10 (48),No Teacher,thursday,08:00-8:55
N/A,Reserved Slot,for,EE LAB-10 (48),No Teacher,thursday,1:00-01:55
CS2001,Data Structures,Lab,EE LAB-11 (48),Sameer Faisal,thursday,1:00-01:55
CS2001,Data Structures,Lab,EE Lab-12 (48),Zainab Asif,thursday,08:00-8:55
N/A,JUMMA,NAMAZ,E-1 CS (50),,friday,1:00-1:40
MT1004,Linear Algebra,BCS-3A,A-1 EE (50),Jamil Usmani,friday,08:00-8:50
MT1004,Linear Algebra,BCS-3A,A-1 EE (50),Jamil Usmani,friday,08:50-09:40
EE2003,Computer Organization and Assembly Language,BCS-3A,A-1 EE (50),Aashir Mahboob,friday,09:40:-10:30
EE2003,Computer Organization and Assembly Language,BCS-3A,A-1 EE (50),Aashir Mahboob,friday,12:10-1:00
CS2006,Operating Systems,BCS-5B,A-2EE (50),Usama bin Umer,friday,08:00-8:50
CS2006,Operating Systems,BCS-5B,A-2EE (50),Usama bin Umer,friday,08:50-09:40
CS2006,Operating Systems,BCS-5A,A-2EE (50),Saeeda Kanwal,friday,11:20-12:10
N/A,Reserved Slot,for,A-2EE (50),No Teacher,friday,2:30-3:20
MT1004,Linear Algebra,BCS-3J,A-3 EE (50),Dr. Khusro Mian,friday,08:50-09:40
CS3005,Theory of Automata,BCS-5A,A-3 EE (50),Shaharbano,friday,10:30-11:20
CS3005,Theory of Automata,BCS-5A,A-3 EE (50),Shaharbano,friday,12:10-1:00
EE2003,Computer Organization and Assembly Language,BSE-3A,A-5 EE (50),Atiya Jokhio,friday,08:00-8:50
CS2001,Data Structures,BSE-3A,A-5 EE (50),Dr. Abdul Aziz,friday,08:50-09:40
NS1001,Applied Physics,BDS-1B,A-5 EE (50), Javid Qureshi,friday,09:40:-10:30
EE2003,Computer Organization and Assembly Language,BSE-3A,A-5 EE (50),Atiya Jokhio,friday,10:30-11:20
MT1004,Linear Algebra,BSE-3A,A-5 EE (50),Alishba Tariq,friday,12:10-1:00
AI3001,Principles of Artificial Intelligence,BAI-3A,A-5 EE (50),Omer Qureshi,friday,1:40-2:30
MT1004,Linear Algebra,BAI-3A,A-5 EE (50),Dr. Fahad Riaz,friday,2:30-3:20
CS1002,Programming Fundamentals,BCS-1G,A-6 EE (50), Bakhtawer,friday,08:00-8:50
AI3001,Principles of Artificial Intelligence,BAI-3A,A-6 EE (50),Omer Qureshi,friday,08:50-09:40
DE2001,Digital Electronics,BCS-5A,A-6 EE (50),Mairaj,friday,10:30-11:20
DE2001,Digital Electronics,BCS-5A,A-6 EE (50),Mairaj,friday,11:20-12:10
MT1004,Linear Algebra,BCS-3C,A-6 EE (50),Jamil Usmani,friday,2:30-3:20
SS1012,Functional English,BDS-1B,A-7 EE (50), Aisha Khan,friday,08:00-8:50
DE2001,Digital Electronics,BCS-5B,A-7 EE (50),Dr. Khusro Mian,friday,10:30-11:20
DE2001,Digital Electronics,BCS-5B,A-7 EE (50),Dr. Khusro Mian,friday,11:20-12:10
SS1012,Functional English,BAI-1A,A-7 EE (50),Aisha Khan,friday,1:40-2:30
DE2001,Digital Electronics,BCS-5B,A-7 EE (50),Dr. Khusro Mian,friday,2:30-3:20
EE2003,Computer Organization and Assembly Language,BCS-3D,A-8 EE (53),Kashan Hussain,friday,08:00-8:50
CS2001,Data Structures,BCS-3D,A-8 EE (53),Farrukh Hassan Syed,friday,08:50-09:40
SS2018,Psychology,BAI-3A,A-8 EE (53),Aqsa Fayyaz,friday,10:30-11:20
EE2003,Computer Organization and Assembly Language,BCS-3B,A-8 EE (53),Kashan Hussain,friday,12:10-1:00
EE2003,Computer Organization and Assembly Language,BCS-3C,A-8 EE (53),Nauraiz Subhan,friday,1:40-2:30
CS2001,Data Structures,BCS-3B,C-14 EE (50),Mubashra Fayyaz,friday,08:00-8:50
CS1005,Discrete Structures,BCS-3B,C-14 EE (50),Fahad Hussain,friday,08:50-09:40
EE2003,Computer Organization and Assembly Language,BCS-3F,C-14 EE (50),Nauraiz Subhan,friday,09:40:-10:30
AF1001,Fundamentals of Accounting,BCS-3A,C-14 EE (50),Jahangir Tanveer,friday,10:30-11:20
